,created_at,full_text,geo,place,truncated,display_text_range,user,id,entities,possibly_sensitive,lang,longitude,latitude,state,county
211721,2020-09-21,Corona CA Sun Sep 20th PM Forecast: TONIGHT Mostly Clear Lo 63 MONDAY Mostly Sunny Hi 94,"[33.8752, -117.5655]","{'id': '5e4b6834e36e68fa', 'url': 'https://api.twitter.com/1.1/geo/id/5e4b6834e36e68fa.json', 'place_type': 'city', 'name': 'Corona', 'full_name': 'Corona, CA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-117.672915, 33.802102], [-117.498401, 33.802102], [-117.498401, 33.916084], [-117.672915, 33.916084]]]}, 'attributes': {}}",True,"[0, 88]","{'id': 354691403, 'id_str': '354691403', 'name': 'Corona, California', 'screen_name': 'CoronaCA_', 'location': 'Corona, CA', 'description': 'Follow us for the latest news, weather, events and emergency notices for Corona, CA', 'url': 'http://t.co/r4ZxJeQATM', 'entities': {'url': {'urls': [{'url': 'http://t.co/r4ZxJeQATM', 'expanded_url': 'http://countyca.net/riverside/corona/', 'display_url': 'countyca.net/riverside/coro…', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 439, 'friends_count': 0, 'listed_count': 5, 'created_at': 'Sun Aug 14 04:14:56 +0000 2011', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4506, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1494229162/countyca.net_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1494229162/countyca.net_normal.jpg', 'profile_image_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1307832794870149121,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",True,en,-117.5655,33.8752,California,Riverside County
211727,2020-09-21,"Time to set a new goal... 240-198 during Quarantine , can’t wait to see what i can do in the next few months!💪🏽 @ Oxnard, California https://t.co/8ula7Jja1G","[34.1913, -119.182]","{'id': 'a3c0ae863771d69e', 'url': 'https://api.twitter.com/1.1/geo/id/a3c0ae863771d69e.json', 'place_type': 'city', 'name': 'Oxnard', 'full_name': 'Oxnard, CA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-119.248624, 34.101755], [-119.082154, 34.101755], [-119.082154, 34.262157], [-119.248624, 34.262157]]]}, 'attributes': {}}",True,"[0, 156]","{'id': 2822131224, 'id_str': '2822131224', 'name': 'Johnny F', 'screen_name': 'JohnnyLongsnap', 'location': '805 ✈️ 334', 'description': 'Longsnapper @ Tuskegee University 🏈 S.T', 'url': 'https://t.co/pbPEiCDp1q', 'entities': {'url': {'urls': [{'url': 'https://t.co/pbPEiCDp1q', 'expanded_url': 'https://rubiolongsnapping.com/player-rankings/profile?player=6477', 'display_url': 'rubiolongsnapping.com/player-ranking…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 810, 'friends_count': 957, 'listed_count': 1, 'created_at': 'Sat Sep 20 15:32:20 +0000 2014', 'favourites_count': 25739, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 6544, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1170759802756239361/f_-85Nts_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1170759802756239361/f_-85Nts_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2822131224/1567965864', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1307836620846948352,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/8ula7Jja1G', 'expanded_url': 'https://www.instagram.com/p/CFYNGcBDFO7/?igshid=1vje75o77e9r7', 'display_url': 'instagram.com/p/CFYNGcBDFO7/…', 'indices': [133, 156]}]}",False,en,-119.182,34.1913,California,Ventura County
211740,2020-09-21,"#36 

You ever look at a photo and go “yep, I’ve gotten older”. Today was one of those days, I blame the #pandemic. 😜 @ San Francisco, California https://t.co/xbyRfIRvXi","[37.7793, -122.419]","{'id': '5a110d312052166f', 'url': 'https://api.twitter.com/1.1/geo/id/5a110d312052166f.json', 'place_type': 'city', 'name': 'San Francisco', 'full_name': 'San Francisco, CA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]}, 'attributes': {}}",True,"[0, 169]","{'id': 2660056412, 'id_str': '2660056412', 'name': 'Krist Mejia', 'screen_name': 'KristMejia', 'location': 'San Francisco', 'description': '#digitaldesigner #marketer #latinx #sanfranciscan Also, #tacos 🌮👨🏼\u200d🎨✊🏽🌈🌁', 'url': 'https://t.co/YJ0ZilgETM', 'entities': {'url': {'urls': [{'url': 'https://t.co/YJ0ZilgETM', 'expanded_url': 'https://www.instagram.com/kristmejia/', 'display_url': 'instagram.com/kristmejia/', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 207, 'friends_count': 1083, 'listed_count': 34, 'created_at': 'Sat Jul 19 17:47:06 +0000 2014', 'favourites_count': 401, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 972, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme12/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme12/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1044105855929585665/MPtRXxDh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1044105855929585665/MPtRXxDh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2660056412/1537763257', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1307845503984570368,"{'hashtags': [{'text': 'pandemic', 'indices': [105, 114]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xbyRfIRvXi', 'expanded_url': 'https://www.instagram.com/p/CFYRI9DATPL/?igshid=igbc3q2wavhn', 'display_url': 'instagram.com/p/CFYRI9DATPL/…', 'indices': [146, 169]}]}",False,en,-122.419,37.7793,California,San Francisco City and County
211744,2020-09-21,Aged 32 days. It was bomb #biggreenegg @ Corona del Mar https://t.co/rOSyDlIWCO,"[33.601926, -117.868184]","{'id': '0ce4c27ce26030aa', 'url': 'https://api.twitter.com/1.1/geo/id/0ce4c27ce26030aa.json', 'place_type': 'city', 'name': 'Newport Beach', 'full_name': 'Newport Beach, CA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-117.9582193, 33.563618], [-117.789845, 33.563618], [-117.789845, 33.671658], [-117.9582193, 33.671658]]]}, 'attributes': {}}",True,"[0, 79]","{'id': 16907668, 'id_str': '16907668', 'name': 'Jack', 'screen_name': 'jackduh', 'location': 'Corona Del Mar', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 29, 'friends_count': 36, 'listed_count': 4, 'created_at': 'Wed Oct 22 16:01:44 +0000 2008', 'favourites_count': 1, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2398, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000510806704/30cfdea9515648a11ba899cdb96d91d1_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000510806704/30cfdea9515648a11ba899cdb96d91d1_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/16907668/1380208707', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1307849401331838979,"{'hashtags': [{'text': 'biggreenegg', 'indices': [26, 38]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/rOSyDlIWCO', 'expanded_url': 'https://www.instagram.com/p/CFYS6T6hoW8mT8XilnqALp5pP3oBDntIu2xrUQ0/?igshid=1eshz9gw77t27', 'display_url': 'instagram.com/p/CFYS6T6hoW8m…', 'indices': [56, 79]}]}",False,en,-117.868184,33.601926,California,Orange County
211745,2020-09-21,First time not working at the Emmy’s due to covid ! Instead of moping around I did a bunch of laundry &amp; ended today with a skate⛸🏄🏽‍♀️🌻❣️ #emmyawards #primetimeemmys #creativeemmys #🧺 #goodluck #losangeles #🏆 https://t.co/nHajawn2kW,"[34.1178, -118.331]","{'id': '3b77caf94bfc81fe', 'url': 'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', 'place_type': 'city', 'name': 'Los Angeles', 'full_name': 'Los Angeles, CA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]}, 'attributes': {}}",True,"[0, 236]","{'id': 4142191505, 'id_str': '4142191505', 'name': 'Tara Colella', 'screen_name': 'lellalovesmusic', 'location': 'Los Angeles, CA', 'description': '', 'url': 'https://t.co/pRbOr6dLZ2', 'entities': {'url': {'urls': [{'url': 'https://t.co/pRbOr6dLZ2', 'expanded_url': 'http://soundcloud.com/lellalovesmusic', 'display_url': 'soundcloud.com/lellalovesmusic', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 64, 'friends_count': 157, 'listed_count': 1, 'created_at': 'Sun Nov 08 14:18:24 +0000 2015', 'favourites_count': 2693, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 944, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1242665861682364416/RhXEp8M1_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1242665861682364416/RhXEp8M1_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4142191505/1528988796', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1307850966599901187,"{'hashtags': [{'text': 'emmyawards', 'indices': [142, 153]}, {'text': 'primetimeemmys', 'indices': [154, 169]}, {'text': 'creativeemmys', 'indices': [170, 184]}, {'text': 'goodluck', 'indices': [188, 197]}, {'text': 'losangeles', 'indices': [198, 209]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/nHajawn2kW', 'expanded_url': 'https://www.instagram.com/p/CFYTnmkhkyd/?igshid=14ut5t3b99k8t', 'display_url': 'instagram.com/p/CFYTnmkhkyd/…', 'indices': [213, 236]}]}",False,en,-118.331,34.1178,California,Los Angeles County
211751,2020-09-21,No neck brace dog walk.... Resting.... #2020 #covid_19 #germanshepherd #germanshepherdsofig #dogsofinstagram @ Hyatt Place San Jose/Downtown https://t.co/33dshs1kTw,"[37.33016, -121.89115]","{'id': '7d62cffe6f98f349', 'url': 'https://api.twitter.com/1.1/geo/id/7d62cffe6f98f349.json', 'place_type': 'city', 'name': 'San Jose', 'full_name': 'San Jose, CA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-122.035311, 37.193164], [-121.71215, 37.193164], [-121.71215, 37.469154], [-122.035311, 37.469154]]]}, 'attributes': {}}",True,"[0, 164]","{'id': 15979003, 'id_str': '15979003', 'name': 'photogmicaella', 'screen_name': 'photogmicaella', 'location': 'SF Bay Area/LA', 'description': 'Chick, photographer. Be kind to one another! Poshmark https://t.co/ftobQR8YGQ', 'url': 'https://t.co/z3tChptadH', 'entities': {'url': {'urls': [{'url': 'https://t.co/z3tChptadH', 'expanded_url': 'http://www.micaella.net', 'display_url': 'micaella.net', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/ftobQR8YGQ', 'expanded_url': 'https://posh.mk/RmdCLwUGUX', 'display_url': 'posh.mk/RmdCLwUGUX', 'indices': [54, 77]}]}}, 'protected': False, 'followers_count': 102, 'friends_count': 320, 'listed_count': 1, 'created_at': 'Mon Aug 25 07:33:56 +0000 2008', 'favourites_count': 831, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1409, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/612113066231070720/D4Yv4vkU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/612113066231070720/D4Yv4vkU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/15979003/1433183015', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': '65B0DA', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1307859531343572999,"{'hashtags': [{'text': 'covid_19', 'indices': [45, 54]}, {'text': 'germanshepherd', 'indices': [55, 70]}, {'text': 'germanshepherdsofig', 'indices': [71, 91]}, {'text': 'dogsofinstagram', 'indices': [92, 108]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/33dshs1kTw', 'expanded_url': 'https://www.instagram.com/p/CFYXhNcFwah/?igshid=1e1xvcwpywpx8', 'display_url': 'instagram.com/p/CFYXhNcFwah/…', 'indices': [141, 164]}]}",False,en,-121.89115,37.33016,California,Santa Clara County
211760,2020-09-21,"Lakers!!!!!!!!!!!
#lakers #lalakers #lakernation @ Corona, California https://t.co/ZHV4wHY9r2","[33.8753, -117.566]","{'id': '5e4b6834e36e68fa', 'url': 'https://api.twitter.com/1.1/geo/id/5e4b6834e36e68fa.json', 'place_type': 'city', 'name': 'Corona', 'full_name': 'Corona, CA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-117.672915, 33.802102], [-117.498401, 33.802102], [-117.498401, 33.916084], [-117.672915, 33.916084]]]}, 'attributes': {}}",True,"[0, 93]","{'id': 38741651, 'id_str': '38741651', 'name': 'Marco Montenegro', 'screen_name': 'mrusc96', 'location': 'Corona, United States', 'description': 'Father, Husband, Photographer, cinematographer, blogger, loves sports, food, and a good movie.\n#vote #bidenharris2020 #blacklivesmatter', 'url': 'https://t.co/r4S4hW4b68', 'entities': {'url': {'urls': [{'url': 'https://t.co/r4S4hW4b68', 'expanded_url': 'https://greatcyclechallenge.com/Riders/MarcoMontenegro', 'display_url': 'greatcyclechallenge.com/Riders/MarcoMo…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 921, 'friends_count': 2178, 'listed_count': 46, 'created_at': 'Fri May 08 20:51:27 +0000 2009', 'favourites_count': 17941, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 18219, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1273694972907143168/ACTn1SgW_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1273694972907143168/ACTn1SgW_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/38741651/1598589384', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '3E4142', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1307865862486011905,"{'hashtags': [{'text': 'lakers', 'indices': [18, 25]}, {'text': 'lalakers', 'indices': [26, 35]}, {'text': 'lakernation', 'indices': [36, 48]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZHV4wHY9r2', 'expanded_url': 'https://www.instagram.com/p/CFYaZXSgSCI/?igshid=1bkswgnblmzdx', 'display_url': 'instagram.com/p/CFYaZXSgSCI/…', 'indices': [70, 93]}]}",False,en,-117.566,33.8753,California,Riverside County
211762,2020-09-21,Beyond Illness: COVID-19 is Hurting Women In Academia https://t.co/F2GxMDAV3O #HigherEducationReform #Industry https://t.co/yalUu8je7c,"[36.97470854, -122.04978041]","{'id': '3c9e627dd6b55d9e', 'url': 'https://api.twitter.com/1.1/geo/id/3c9e627dd6b55d9e.json', 'place_type': 'city', 'name': 'Santa Cruz', 'full_name': 'Santa Cruz, CA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-122.076144, 36.948098], [-121.986229, 36.948098], [-121.986229, 37.010652], [-122.076144, 37.010652]]]}, 'attributes': {}}",True,"[0, 110]","{'id': 144572625, 'id_str': '144572625', 'name': 'Tyler Horan', 'screen_name': 'tyler_horan', 'location': 'Santa Cruz, CA', 'description': 'Sociologist and Engineer. PhD from @TheNewSchool. I analyze networks and build them. I wear many hats. I hang them in #SantaCruz.', 'url': 'https://t.co/6j1099zRcz', 'entities': {'url': {'urls': [{'url': 'https://t.co/6j1099zRcz', 'expanded_url': 'https://tylerhoran.org', 'display_url': 'tylerhoran.org', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 4828, 'friends_count': 1515, 'listed_count': 69, 'created_at': 'Sun May 16 17:58:42 +0000 2010', 'favourites_count': 588, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1423, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '709397', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1187357016097845249/gc3AkX_W_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1187357016097845249/gc3AkX_W_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/144572625/1583011985', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '002FFF', 'profile_sidebar_border_color': 'ABABAB', 'profile_sidebar_fill_color': 'ABABAB', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1307867278218674177,"{'hashtags': [{'text': 'HigherEducationReform', 'indices': [78, 100]}, {'text': 'Industry', 'indices': [101, 110]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/F2GxMDAV3O', 'expanded_url': 'https://www.socialsciencespace.com/2020/08/beyond-illness-covid-19-is-hurting-women-in-academia/?utm_source=dlvr.it&utm_medium=twitter', 'display_url': 'socialsciencespace.com/2020/08/beyond…', 'indices': [54, 77]}], 'media': [{'id': 1307867276620656642, 'id_str': '1307867276620656642', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/EiZ6W9RU8AI98R_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EiZ6W9RU8AI98R_.jpg', 'url': 'https://t.co/yalUu8je7c', 'display_url': 'pic.twitter.com/yalUu8je7c', 'expanded_url': 'https://twitter.com/tyler_horan/status/1307867278218674177/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 754, 'h': 424, 'resize': 'fit'}, 'small': {'w': 680, 'h': 382, 'resize': 'fit'}, 'large': {'w': 754, 'h': 424, 'resize': 'fit'}}}]}",False,en,-122.04978041,36.97470854,California,Santa Cruz County
211770,2020-09-21,"Tracee Ellis Ross gets a rapid coronavirus test upon arriving at the “Pandemmys,” to quote host Jimmy Kimmel. @ Staples Center https://t.co/x1aJfthwfI","[34.04312, -118.26711]","{'id': '3b77caf94bfc81fe', 'url': 'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', 'place_type': 'city', 'name': 'Los Angeles', 'full_name': 'Los Angeles, CA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]}, 'attributes': {}}",True,"[0, 150]","{'id': 315466851, 'id_str': '315466851', 'name': 'Chris Pizzello', 'screen_name': 'chrispizzello', 'location': 'Los Angeles', 'description': 'AP entertainment photographer based in Los Angeles. Boston-bred.', 'url': 'https://t.co/67tFI3KaCD', 'entities': {'url': {'urls': [{'url': 'https://t.co/67tFI3KaCD', 'expanded_url': 'http://www.chrispizzello.com', 'display_url': 'chrispizzello.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 242, 'friends_count': 864, 'listed_count': 14, 'created_at': 'Sat Jun 11 22:44:39 +0000 2011', 'favourites_count': 594, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 527, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1524743580/186167_789377206_2442777_n_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1524743580/186167_789377206_2442777_n_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/315466851/1589653135', 'profile_image_extensions_alt_text': None, 'profile_banner_extensions_alt_text': None, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}",1307871430835605504,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/x1aJfthwfI', 'expanded_url': 'https://www.instagram.com/p/CFYc7b3F9JM/?igshid=90cnabqowev7', 'display_url': 'instagram.com/p/CFYc7b3F9JM/…', 'indices': [127, 150]}]}",False,en,-118.26711,34.04312,California,Los Angeles County
