1295215666086260736,0.0
1295215906751164416,0.02314814814814814
1295216137094004743,0.5
1295216558214717440,0.5
1295217007374237701,0.16666666666666666
1295217360681533440,0.0
1295217542580047872,0.0
1295217794477428737,0.06666666666666668
1295217806968004613,0.3109375
1295218069514657792,0.5
1295218092872740866,0.0
1295218430648283139,0.0
1295218512445747205,0.0
1295218799290064896,0.0
1295219145269587969,0.0
1295219243391152129,0.0
1295219293882322944,0.26666666666666666
1295219316418400257,0.13636363636363635
1295219614784401408,0.011111111111111113
1295220074563993602,0.375
1295220150854131712,0.13636363636363635
1295220402227163136,0.0
1295220817282740224,-0.2333333333333333
1295220818419433472,0.0
1295220823251275776,0.25
1295221315297665026,0.0
1295221445510012930,0.0
1295221711714099203,0.4000000000000001
1295222096847609856,-0.1
1295222165760073728,0.5
1295222305610768393,0.07424242424242422
1295222481238859776,0.65
1295223278802472962,0.38333333333333336
1295223378853466113,0.75
1295223472566738946,-0.016666666666666663
1295223568083673088,0.8
1295223853845807104,0.16022727272727272
1295223889962741760,0.07560606060606061
1295224033877921793,-0.3166666666666666
1295224184922992641,0.16022727272727272
1295224730828644352,-0.05
1295225492002537472,0.7
1295225778917920769,0.15
1295225842918981633,0.15
1295226150474702849,0.0
1295226343966142465,0.03333333333333333
1295226527617921024,0.6
1295226990623064065,0.0
1295227169359110145,0.0
1295227368408330240,0.0
1295227446682423296,0.0
1295228239208681472,0.25
1295228413331017729,0.13555194805194806
1295229002827759616,0.9765625
1295229570321387520,0.325
1295229858897973248,0.17777777777777778
1295230103329419265,0.06818181818181818
1295230166747160576,0.15744949494949492
1295230174250913792,0.325
1295230204714065923,0.5
1295230356308795392,0.8
1295230647271919617,0.13636363636363635
1295230923324235777,0.32
1295232198749159424,0.0
1295232470292430848,0.0
1295232699918163968,0.45
1295232899763990528,0.13636363636363635
1295232965006569473,0.0
1295233327142703105,0.0
1295235539986046977,-0.5
1295235686270791681,0.016666666666666666
1295235967385821184,0.35
1295236060247719937,0.2018181818181818
1295236182255775744,0.0
1295236826794463232,0.011111111111111113
1295237265661321216,-0.35000000000000003
1295237363170410497,0.321875
1295237619287076867,0.0
1295238663257956353,0.0
1295239062337531904,0.0
1295239561061126144,0.46
1295239597170003968,0.33291903409090906
1295240758845485056,0.0
1295241044678914049,0.3125
1295241135179276288,0.053333333333333344
1295241167110537221,0.11875
1295241600419979264,0.05492424242424242
1295241751993765889,-0.1555555555555556
1295242713655279619,0.0
1295243171635617793,-0.08999999999999997
1295243855994990592,0.5
1295244300612182018,0.5
1295244637913874434,0.8
1295245831784693760,0.27083333333333337
1295245930736869378,0.3125
1295246118142406657,0.575
1295246693521223680,0.1246031746031746
1295247184896692226,0.1388888888888889
1295247301460492288,-0.1875
1295247309618503681,0.0
1295247310901907456,0.08
1295247585557590016,0.23703703703703705
1295247689890713606,0.0
1295247943163879424,0.04166666666666666
1295248300992413699,-0.17222222222222225
1295248492995256320,-0.0625
1295248601476747264,0.0
1295249150217355264,0.2
1295249840851439616,0.75
1295250336689643520,0.145
1295251154339631108,0.3333333333333333
1295251309453598720,0.6
1295251408980070401,-0.15
1295251824807682049,-0.2763888888888889
1295252182057525248,0.1875
1295252608286892032,0.0
1295252618068078593,0.6
1295252652608061440,0.125
1295254072073879552,0.2333333333333333
1295255101439967232,-0.04999999999999997
1295255799745466368,1.0
1295255871115661313,0.234375
1295255929764450306,0.16666666666666666
1295255933509984256,-0.06999999999999999
1295256144118796289,0.12666666666666665
1295256180277747712,-0.5
1295256265019531265,0.0
1295256937278431242,0.4111111111111112
1295257572346191872,0.5
1295258760097738752,0.25
1295258909700104192,0.5
1295260754309009408,0.1708333333333333
1295261660622589952,-0.052083333333333336
1295262968867782656,0.0
1295263034680770560,0.2
1295263884727681024,0.2285714285714286
1295264050771906560,0.0
1295264298571309058,0.0
1295264592231378950,-0.0875
1295265908211027970,0.07670454545454544
1295267193995907079,0.0
1295268125974429696,0.4770833333333333
1295268134375403520,0.0
1295268552996511744,0.278125
1295269184499220480,0.11212121212121212
1295269251796701184,0.3277777777777778
1295269256007790592,0.3277777777777778
1295269770745372673,-0.05
1295269895593062400,0.13636363636363635
1295270078556954624,-0.1
1295270274984812544,-0.04166666666666666
1295270414894034944,0.2416666666666667
1295270533957902336,0.0
1295271128072482817,-0.01818181818181818
1295271135748042752,-0.01818181818181818
1295271382637375488,0.4166666666666667
1295272236832755713,0.0625
1295272780590718979,0.0
1295272857161801729,0.0
1295272931581255682,0.0
1295273040545116161,0.0
1295273127639834624,0.0
1295273682969927683,0.0
1295273781032878080,0.0
1295273798938144768,0.0
1295273891053658112,0.0
1295274120310128640,0.0
1295274120930885633,0.10625000000000004
1295274181907619840,0.0
1295274669420023808,0.0
1295274751150026753,0.0
1295274861091332096,0.0
1295274930804797440,0.0
1295275019891888129,0.13636363636363635
1295276044677779461,0.0
1295276185870577665,0.0
1295276268888436736,0.0
1295276338325139456,0.0
1295276529824477190,0.0
1295276570152755200,0.0
1295276653212401664,0.0
1295276723920154624,0.0
1295276812168306688,0.0
1295277174962958336,0.0
1295277233838403584,0.0
1295277304814305280,0.0
1295277360418369541,0.0
1295277501107896331,0.0
1295277597245415431,0.0
1295277674160676865,0.0
1295277730179813376,0.0
1295277751117713409,0.225
1295277835863629824,0.0
1295277896794341389,0.0
1295277968961544193,0.0
1295278039144767488,0.0
1295278234758778880,0.21875
1295278664041422849,0.2
1295278742202449921,0.0
1295279165135040512,0.0
1295279257158062081,0.26666666666666666
1295279507641901058,-0.5000000000000001
1295279778635943936,0.5
1295279875448700928,-1.0
1295280099420323842,0.5
1295280254341263360,0.5
1295280475133677570,0.3125
1295280529521233922,0.03333333333333333
1295280577466077188,0.0
1295280723675537414,0.5
1295280973068656640,-0.09999999999999996
1295280974536744962,-0.1625
1295280976302501888,0.0
1295281345355116546,0.13590909090909092
1295281976644005890,0.0
1295282602279088128,-0.2757936507936508
1295282911671853064,-0.1
1295282914662514688,0.03333333333333333
1295283080815685633,0.35
1295283584593362945,-0.1
1295283610879234048,0.2222222222222222
1295283865813057536,1.0
1295284437064781825,0.0
1295284679499816961,0.0
1295284758503739392,0.3125
1295285016889454593,0.3181818181818182
1295285459644342272,0.10909090909090907
1295285496541614080,0.13666666666666666
1295285822451855360,0.20000000000000004
1295286000160145408,0.5
1295286187066888198,0.9375
1295286308508766208,-0.09375
1295286834105212929,0.4
1295287012971253761,0.0
1295287073423986689,1.0
1295287407043129344,0.0
1295287442573012993,0.4
1295287455801839618,0.12575757575757576
1295287532603801600,0.3829545454545455
1295288031981772801,0.1
1295288541509869570,0.13333333333333333
1295288898730389504,0.0
1295290056421376000,1.0
1295291000550838272,-0.0625
1295291271330832385,0.0
1295292674115764224,0.135
1295292892383125506,0.2708333333333333
1295293308181372929,0.0
1295293553543847936,0.6
1295294300708900864,0.09285714285714283
1295295570626719744,0.0
1295295693297315841,0.2
1295295694350069761,-0.05
1295295695377666049,0.1178661616161616
1295295733411778561,0.0
1295295761161367552,0.13636363636363635
1295295780862009344,0.0
1295295791066570752,0.13636363636363635
1295296049163141122,0.4430555555555555
1295296070398783488,0.0
1295296247427764226,0.2375
1295297044131778561,0.35000000000000003
1295297139489361920,0.30999999999999994
1295297194547769354,-0.25
1295297267625328640,0.0
1295297450589093888,0.0
1295297617254068226,0.25
1295297628348055554,0.125
1295297640360546304,-0.0263888888888889
1295298716602114048,0.0
1295298880628760577,0.26666666666666666
1295299208153530369,0.0
1295299284271796226,0.3
1295299893720780801,0.25
1295300059257602051,0.6
1295300353005481984,-0.125
1295300628118302720,0.028787878787878782
1295300632086065152,-0.07575757575757576
1295300635370217472,0.01818181818181817
1295300641284173825,0.025
1295300645176582144,0.0
1295300970314960897,0.2
1295300988224638981,0.0
1295301231393542149,0.0
1295301770592358401,0.0
1295302013820035074,0.5166666666666666
1295302023240388609,0.0
1295302158150250498,0.25
1295302320171950082,0.016666666666666673
1295302649735024640,0.5
1295303897544830978,0.0
1295304166651252738,0.0
1295304185660035075,0.15
1295304543266209792,0.1
1295304978710638592,0.5166666666666666
1295305179823255552,0.475
1295305605381586947,-0.2
1295305681826914305,0.13636363636363635
1295305819983097857,0.09583333333333333
1295306150540455938,0.0
1295306439284555776,0.2
1295306745913446400,0.225
1295306796534583297,0.0
1295306916541935617,0.3339285714285714
1295306946690547712,0.0
1295307086402916354,0.0
1295307381719457792,0.25
1295307617166745601,0.5
1295307967114252288,-0.006397306397306411
1295308237512810497,0.0
1295308417549111296,0.4770833333333333
1295308421567336448,0.22000000000000006
1295308427284054017,0.0
1295309006865682437,-0.06666666666666668
1295309149350305792,0.003787878787878785
1295309256384708610,0.5
1295309269164789760,0.003787878787878785
1295309949967511553,0.75
1295309983958151171,0.15
1295310151696576512,0.19545454545454544
1295310283087347712,0.6
1295310371973148672,0.03333333333333333
1295310387412262912,0.008333333333333333
1295310488746721281,0.25
1295310539816501256,0.14166666666666666
1295311260792369158,0.04999999999999999
1295311345123037184,0.0
1295311872028225541,0.0
1295312113146032134,0.375
1295312525676838913,1.0
1295312526477897728,0.4
1295312773623226368,0.11726190476190478
1295312976438652928,0.375
1295313237156728832,-0.001666666666666668
1295313591239733248,0.2878787878787879
1295314054358224897,0.06818181818181818
1295314157529636864,0.3458333333333334
1295314426556551168,0.28750000000000003
1295314588116963333,0.014373647186147169
1295314684036419584,0.2
1295314785865814016,0.65
1295315757971247105,0.16999999999999998
1295316768345513984,0.0
1295316862713176070,2.7755575615628914e-17
1295317082792267779,0.0
1295317143953711105,-0.175
1295317179081142272,1.0
1295317521202122752,0.0
1295318002531852288,0.3
1295318719430717443,0.0
1295319062441009152,0.0
1295319632585224192,0.3333333333333333
1295319922042699776,-0.3044642857142857
1295320256030945280,-0.3125
1295320681308135426,0.3430555555555555
1295320860803309568,0.0625
1295320861063315456,0.0
1295320986590547972,0.2481481481481481
1295321019700219909,0.0
1295321061081448448,0.5
1295321200881799168,0.20735930735930733
1295321350459084801,0.2625
1295321589689483264,0.0
1295321771999137793,0.0
1295321822393769984,0.0
1295322120734609408,-0.25999999999999995
1295322181853822977,0.0
1295322186786516994,0.0
1295322238753755139,0.2106060606060606
1295322276485664770,0.18750000000000006
1295322355535945732,-0.07142857142857142
1295322363140214784,-0.014772727272727285
1295322425564041217,0.5
1295322888170606592,0.4590909090909091
1295323281927614464,0.0
1295323325317754880,0.2
1295323359685869569,0.0
1295323778206052352,0.14523809523809525
1295323864013189120,0.625
1295323978282622977,0.0
1295324300581404672,0.0
1295324432806944774,0.0
1295324489140457474,-0.25
1295325364135383046,1.0
1295325384318152704,0.3181818181818182
1295325386503421954,0.25
1295325430896107520,0.05
1295325795746033665,0.0
1295325874338910208,-0.2125
1295325985001308160,-0.015530303030303028
1295326908868186114,0.7
1295327066682830849,0.0
1295327142046203905,0.105
1295328239678828553,0.0625
1295328365067374592,0.125
1295328664956084225,0.0
1295328760967946240,0.3375
1295329249294004225,0.3125
1295329351609790472,0.13636363636363635
1295329381682835457,0.0
1295329737523462145,-0.121875
1295330507069235200,0.2
1295330671129321472,0.325
1295330775433220099,0.2121212121212121
1295331054652231681,0.0
1295331077322616832,0.25833333333333336
1295331269392424960,0.0
1295331323633115136,0.2121212121212121
1295331421331042305,0.85
1295331721328680960,-0.18181818181818185
1295331773610700800,0.13636363636363635
1295331859644035072,0.0
1295331931463319553,0.07403273809523807
1295331969161723908,0.2566287878787879
1295332493466505216,-0.18181818181818185
1295332523912855552,0.9765625
1295332595035709440,0.13636363636363635
1295333037933297666,0.17222222222222222
1295333416959971329,0.1875
1295334025457008643,0.5
1295334506598031360,0.2561507936507937
1295334664777981959,0.6000000000000001
1295334706767171589,0.0
1295334844826677251,-0.05
1295334879459188737,0.0
1295334994131521536,0.0
1295335004021485568,0.125
1295335325170987008,0.0
1295335420436320256,0.0
1295335584341401600,0.04545454545454545
1295335669808730112,0.0
1295336919014891520,0.0
1295336961322835972,0.0
1295337337665331200,0.1875
1295337427964436480,0.3590909090909091
1295337484155584512,0.0
1295337628338917376,0.08
1295337802645659649,0.5428571428571429
1295337896417923080,-0.5
1295338471503134720,0.0
1295338640407760896,0.10000000000000002
1295338685446193153,0.0
1295338824885772293,0.15
1295338990908760064,0.10208333333333336
1295339665193676800,0.0
1295339775424159744,0.0
1295339913584480256,0.03409090909090909
1295340081457147905,0.13636363636363635
1295340175002947585,0.06388888888888895
1295340238055735296,0.0
1295340239045574656,-0.1416666666666667
1295340240056401920,0.5
1295340419350507522,-0.08333333333333333
1295340422022275072,0.0
1295340469581418498,0.10625
1295340471439380481,0.4
1295340479194619906,-0.2
1295340631984726016,0.33055555555555555
1295340831843516416,0.14583333333333331
1295340902685319168,0.0
1295340961963356164,0.2
1295341013075202050,0.19977272727272727
1295341519302524929,0.002840909090909089
1295341557659336705,0.3833333333333333
1295342606008934400,1.0
1295342789425758209,0.0
1295342918362959877,0.2638888888888889
1295343066300264454,0.18611111111111112
1295343119899140096,-0.125
1295343165583441922,-0.4
1295343411499798528,0.07346801346801347
1295343478424117248,0.0
1295343961436037120,0.13636363636363635
1295344004301692928,0.0
1295344070982873088,0.075
1295344420276051969,0.0
1295344699625086977,0.0474025974025974
1295345153444642818,0.08645833333333333
1295345179629621250,0.13636363636363635
1295345202291408896,0.06818181818181818
